dataset,word,n,tf,idf,tf_idf,log_odds_weighted,lo_abs
broad,vacant,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vaccum,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vacum,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vaguely,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,valcyte,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,valganciclovir,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,validated,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,validation,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vancomyicin,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vancomyxin,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vangard,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vanillylmandelic,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,variceal,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,varicies,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vary,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vasoactive,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vasocclusive,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vasodilators,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vbg,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vbp,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vcabg,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vd,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vdg,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,veapacer,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vecuronium,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,venilatory,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,venipunctures,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,venitlatory,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,venogram,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,venopril,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,ventilationweaned,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,ventillation,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,ventiltaory,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,ventrally,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,ventriculomegaly,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vents,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,venturi,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,versions,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vert,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vesed,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vesse,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vessicles,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vessles,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vetilation,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vial,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vicryl,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vietnamese,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,viewed,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vioce,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,violently,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vip,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,virulent,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,visak,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,viscous,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,viscus,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,visist,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,visists,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,visitor,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,visitp,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vists,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vno,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vns,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,voices,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,voicing,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,voidind,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,voidspec,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,volcvp,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vols,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,voluntary,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vpacing,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vpt,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vr,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vsswearing,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vulva,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vulvar,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vvi,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,vvs,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wa,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wafarin,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wakeful,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,waken,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wane,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,waned,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wards,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,warmness,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,warrants,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wasd,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,washings,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wasted,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,waterbottles,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,watermelon,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,waxed,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wbcclump,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wc,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,weand,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,webomr,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wedged,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wedging,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,weean,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,weeeks,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,weekends,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,weeksvna,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,weel,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,weened,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wegener,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,weighing,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,weighs,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,weigth,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wel,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,well,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,welll,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wellperfused,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,werehr,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wernickes,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wfl,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wg,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wga,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wgwn,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,whatsuboptimal,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,whe,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wheeled,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wheeziness,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wheterh,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,whieezing,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,whiteout,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,whith,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,whitmill,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wic,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,widened,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wifa,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wifes,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wiggles,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wihtout,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,willingness,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,winced,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,window,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,windows,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,winds,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wings,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wise,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,with,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,withhold,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,withing,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,withpe,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,withtout,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,withwife,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,witnesses,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wnable,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wnds,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wnlpcv,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wnlremains,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,wnt,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
